id,question,choices,answerKey,answer
MCAS_2006_9_4,"İki tür modern balina vardır: dişli balinalar ve balenli balinalar. Balenli balinalar, ağızlarının çatısında büyüyen lifli proteinlerden oluşan plakalar olan balenleri kullanarak sudaki planktonları filtreler. Dişi balinaların embriyolarının üst çenelerinde dişler bulunur. Embriyolar geliştikçe dişlerin yerini balen alır. Aşağıdaki sonuçlardan hangisi bu bilgiyle en iyi şekilde desteklenmektedir?
Şıklar:
A. İlkel balinaların yetişkin olduklarında dişleri vardı.
B. Dişli balinalar, balenli balinalardan türemiştir.
C. Balenli balinalar dişli balinalara dönüşüyor.
D. Modern balenli balinaların torunları, yetişkin olduklarında hem dişlere hem de balenlere sahip olacaklar.","{'text': ['İlkel balinaların yetişkin olduklarında dişleri vardı.', 'Dişli balinalar, balenli balinalardan türemiştir.', 'Balenli balinalar dişli balinalara dönüşüyor.', 'Modern balenli balinaların torunları, yetişkin olduklarında hem dişlere hem de balenlere sahip olacaklar.'], 'label': ['A', 'B', 'C', 'D']}",A,İlkel balinaların yetişkin olduklarında dişleri vardı.
OHAT_2007_5_34,"Dünya'dan gündüz gökyüzünde güneşi, gece gökyüzünde ise diğer yıldızları görüyoruz. Gece yıldızları küçük ışık noktalarına benzer. Hangi ifade gece yıldızlarının neden güneşten çok daha küçük göründüğünü açıklar?
Şıklar:
A. Yıldızlar çok daha küçüktür.
B. Gökyüzü geceleri çok daha karanlıktır.
C. Yıldızlar çok daha uzakta.
D. Ay, yıldız ışığının çoğunu engeller.","{'text': ['Yıldızlar çok daha küçüktür.', 'Gökyüzü geceleri çok daha karanlıktır.', 'Yıldızlar çok daha uzakta.', 'Ay, yıldız ışığının çoğunu engeller.'], 'label': ['A', 'B', 'C', 'D']}",C,Yıldızlar çok daha uzakta.
AKDE&ED_2012_8_9,"İki saf madde birleşerek yeni bir madde oluşturur. Yeni madde fiziksel olarak ayrılamaz ve orijinal maddelerin her birinden farklı bir kaynama noktasına sahiptir. Bu yeni madde en iyi şekilde şu şekilde sınıflandırılabilir:
Şıklar:
A. bir atom.
B. Bir karışım.
C. bir element.
D. bir bileşik.","{'text': ['bir atom.', 'Bir karışım.', 'bir element.', 'bir bileşik.'], 'label': ['A', 'B', 'C', 'D']}",D,bir bileşik.
Mercury_SC_405647,"Dondurucudaki buz küpleri eriyor. Buz küplerinin erimesine neden olan değişiklik büyük olasılıkla hangisidir?
Şıklar:
A. buz küplerinin kütlesinde azalma
B. buz küplerinin kütlesinde bir artış
C. dondurucunun içindeki sıcaklıkta bir azalma
D. dondurucunun içindeki sıcaklığın artması","{'text': ['buz küplerinin kütlesinde azalma', 'buz küplerinin kütlesinde bir artış', 'dondurucunun içindeki sıcaklıkta bir azalma', 'dondurucunun içindeki sıcaklığın artması'], 'label': ['A', 'B', 'C', 'D']}",D,dondurucunun içindeki sıcaklığın artması
Mercury_7107240,"Yağmur ormanlarının ormansızlaşması süreci küresel ölçekte ekosistemleri etkiliyor. Yaban hayatı, insanlar ve iklim etkilenebilir. Ormansızlaşmanın uzun vadeli etkilerinden biri de
Şıklar:
A. organizmaların nesli tükenebilir.
B. Biyolojik çeşitlilik artmaya devam edecek.
C. ilaç yapımında kullanılan daha fazla bitki keşfedilebilir.
D. Gelecekteki organizmaların gen havuzunda bir artış olacak.","{'text': ['organizmaların nesli tükenebilir.', 'Biyolojik çeşitlilik artmaya devam edecek.', 'ilaç yapımında kullanılan daha fazla bitki keşfedilebilir.', 'Gelecekteki organizmaların gen havuzunda bir artış olacak.'], 'label': ['A', 'B', 'C', 'D']}",A,organizmaların nesli tükenebilir.
VASoL_2008_3_32,"Öğrenciler meşe ağacının yapraklarının ne kadar büyük olduğunu bilmek isterler. Yaprakların boyutunu ölçmenin EN İYİ yolu ___'dir.
Şıklar:
A. bir hikaye oku
B. cetvel kullan
C. bazı yaprakları kes
D. büyüteç kullan","{'text': ['bir hikaye oku', 'cetvel kullan', 'bazı yaprakları kes', 'büyüteç kullan'], 'label': ['A', 'B', 'C', 'D']}",B,cetvel kullan
Mercury_SC_405357,"Marketlerde satılan balıkların bir kısmı balık çiftliklerinde yetiştirilmektedir. Daha fazla balık çiftliği kurulduğunda en çok hangi grup zarar görecek?
Şıklar:
A. bakkal dükkanı sahibi insanlar
B. balık taşıyan kamyon şoförleri
C. doğadan balık satan insanlar
D. çiftlikleri inşa eden inşaat işçileri","{'text': ['bakkal dükkanı sahibi insanlar', 'balık taşıyan kamyon şoförleri', 'doğadan balık satan insanlar', 'çiftlikleri inşa eden inşaat işçileri'], 'label': ['A', 'B', 'C', 'D']}",C,doğadan balık satan insanlar
Mercury_SC_LBS10389,"Bir grup öğrenci fasulye bitkileri üzerinde çalışıyor. Aşağıdaki özelliklerin tümü, çevredeki değişikliklerden etkilenir.
Şıklar:
A. yaprak rengi.
B. tohum türü.
C. fasulye üretimi.
D. Bitki boyu.","{'text': ['yaprak rengi.', 'tohum türü.', 'fasulye üretimi.', 'Bitki boyu.'], 'label': ['A', 'B', 'C', 'D']}",B,tohum türü.
MDSA_2008_5_24,"Maryland ve çevresinde birçok doğal kaynak bulunmaktadır. Bu doğal kaynakların bir kısmı yenilenebilir, bir kısmı ise yenilenemez. İnsanlar günlük aktivitelerde her iki tür kaynağı da kullanırlar. Doğal kaynakların kullanılması sıklıkla atık ürünler üretir. Geri dönüşüm merkezleri, insanların yeni ürünler yapmak için yeniden kullanılabilecek malzemeleri aldıkları yerdir. Kağıdın geri dönüştürülmesi çevreyi nasıl olumlu etkiler?
Şıklar:
A. hava kirliliğini azaltır
B. toprak erozyonunu artırır
C. kesilen ağaçları azaltır
D. Habitat tahribatını artırıyor","{'text': ['hava kirliliğini azaltır', 'toprak erozyonunu artırır', 'kesilen ağaçları azaltır', 'Habitat tahribatını artırıyor'], 'label': ['A', 'B', 'C', 'D']}",C,kesilen ağaçları azaltır
Mercury_SC_406669,"Yeni bir bitkinin büyüyebilmesi için hangisinin gerçekleşmesi gerekir?
Şıklar:
A. Yapraklar bir gövdeden büyür.
B. Böcekler yaprakların ilgisini çeker.
C. Bir çiçek toprağa düşer.
D. Bir tohum filizlenerek fideye dönüşür.","{'text': ['Yapraklar bir gövdeden büyür.', 'Böcekler yaprakların ilgisini çeker.', 'Bir çiçek toprağa düşer.', 'Bir tohum filizlenerek fideye dönüşür.'], 'label': ['A', 'B', 'C', 'D']}",D,Bir tohum filizlenerek fideye dönüşür.
Mercury_7159758,"Bir araştırmacı, su sıcaklığının göldeki belirli bir balık türünün büyüme oranını etkileyip etkilemediğini belirlemek için bir araştırma yürütüyor. Araştırmacı balığın kütlesini belirlerken hangi birimi kullanacaktır?
Şıklar:
A. santimetre
B. kilometre
C. gram
D. litre","{'text': ['santimetre', 'kilometre', 'gram', 'litre'], 'label': ['A', 'B', 'C', 'D']}",C,gram
ACTAAP_2011_5_1,"Ürdün, bir bilim fuarı projesi için mahallenin farklı bölgelerinde hangi tür böceklerin yaşadığına dair veri topluyor. Böcekleri topluyor ve onları tanımlamak için bir saha rehberi kullanıyor. Jordan toplanan her böcek için defterine hangi bilgileri kaydetmelidir?
Şıklar:
A. böceğin büyüklüğü ve bacak sayısı
B. Böceğin adı ve bulunduğu yer
C. Böceğin ağırlığı ve toplanma zamanı
D. böceğin rengi ve vücut bölümlerinin sayısı","{'text': ['böceğin büyüklüğü ve bacak sayısı', 'Böceğin adı ve bulunduğu yer', 'Böceğin ağırlığı ve toplanma zamanı', 'böceğin rengi ve vücut bölümlerinin sayısı'], 'label': ['A', 'B', 'C', 'D']}",B,Böceğin adı ve bulunduğu yer
Mercury_7268240,"Aşağıdakilerden hangisi tüm hücrelerin görevidir?
Şıklar:
A. fotosentez yoluyla oksijen üretmek
B. diğer hücrelerle birleşerek doku oluşturmak
C. eşeyli üreme için gerekli hücreleri oluşturmak üzere alt bölümlere ayrılmak
D. genetik bilgiyi bir nesilden diğerine aktarmak","{'text': ['fotosentez yoluyla oksijen üretmek', 'diğer hücrelerle birleşerek doku oluşturmak', 'eşeyli üreme için gerekli hücreleri oluşturmak üzere alt bölümlere ayrılmak', 'genetik bilgiyi bir nesilden diğerine aktarmak'], 'label': ['A', 'B', 'C', 'D']}",D,genetik bilgiyi bir nesilden diğerine aktarmak
Mercury_7211348,"Bir öğrenci, su asitliğinin bir akarsuyun erozyon hızı üzerindeki etkisini test etmek için bir akarsu tablosu kullanmak istiyor. Bu deneyde hangi değişken sabit olmalıdır?
Şıklar:
A. masanın eğim açısı
B. suyun asitliği
C. aşınmış tortu miktarı
D. tortunun aşınma hızı","{'text': ['masanın eğim açısı', 'suyun asitliği', 'aşınmış tortu miktarı', 'tortunun aşınma hızı'], 'label': ['A', 'B', 'C', 'D']}",A,masanın eğim açısı
Mercury_7267680,"Bir öğrenci eski benzinin neden asla toprağa dökülmemesi gerektiğinin en önemli nedenini gösteren bir model oluşturmak istiyor. Aşağıdakilerden hangisi modelde yer almalıdır?
Şıklar:
A. Topraktan buharlaşan benzin
B. Benzin toprakta alev aldı
C. eski bir septik sistemi kirleten benzin
D. Benzin yer altı sularına akıyor","{'text': ['Topraktan buharlaşan benzin', 'Benzin toprakta alev aldı', 'eski bir septik sistemi kirleten benzin', 'Benzin yer altı sularına akıyor'], 'label': ['A', 'B', 'C', 'D']}",D,Benzin yer altı sularına akıyor
Mercury_412649,"Suyun sentezine ilişkin denklem aşağıda verilmiştir. 2H_{2} + O_{2} -> 2H_{2}O 36,0 gram su üretmek için kaç gram oksijen gazına ihtiyaç vardır?
Şıklar:
A. 9.00 gram
B. 16.0 gram
C. 32.0 gram
D. 40.0 gram","{'text': ['9.00 gram', '16.0 gram', '32.0 gram', '40.0 gram'], 'label': ['A', 'B', 'C', 'D']}",C,32.0 gram
Mercury_SC_415477,"Hangi hayvan büyük olasılıkla olduğu yerde kalır?
Şıklar:
A. orman yangınında tilki
B. göleti kurumuş bir kurbağa
C. barajını inşa etmeyi yeni bitirmiş bir kunduz
D. Kuraklık yüzünden yiyeceği biten bir tavşan","{'text': ['orman yangınında tilki', 'göleti kurumuş bir kurbağa', 'barajını inşa etmeyi yeni bitirmiş bir kunduz', 'Kuraklık yüzünden yiyeceği biten bir tavşan'], 'label': ['A', 'B', 'C', 'D']}",C,barajını inşa etmeyi yeni bitirmiş bir kunduz
NYSEDREGENTS_2008_4_26,"Aşağıdaki ifadelerden hangisi insanların doğal çevreyi nasıl değiştirdiğine örnektir?
Şıklar:
A. Rüzgar ve yağmur buğday bitkilerini yok eder.
B. Güneşin enerjisi buğday bitkisinin büyümesine yardımcı olur.
C. Buğday ekimine yer açmak için ormanlar temizleniyor.
D. Bir buğday bitkisinin tohumları rüzgârla etrafa saçılır.","{'text': ['Rüzgar ve yağmur buğday bitkilerini yok eder.', 'Güneşin enerjisi buğday bitkisinin büyümesine yardımcı olur.', 'Buğday ekimine yer açmak için ormanlar temizleniyor.', 'Bir buğday bitkisinin tohumları rüzgârla etrafa saçılır.'], 'label': ['A', 'B', 'C', 'D']}",C,Buğday ekimine yer açmak için ormanlar temizleniyor.
Mercury_7162400,"Yaprak döken ağaçlardan orman zeminine yapraklar düşüyor. Bu yapraklar yavaşça çürür ve üst toprağın bir parçası haline gelir. Hangi değişikliğin üst toprakta bulunan besin maddeleri üzerinde olumlu bir etkiye sahip olma olasılığı en yüksektir?
Şıklar:
A. sıcaklıkta azalma
B. biyolojik çeşitlilikte azalma
C. yırtıcıların sayısında artış
D. ayrıştırıcıların sayısındaki artış","{'text': ['sıcaklıkta azalma', 'biyolojik çeşitlilikte azalma', 'yırtıcıların sayısında artış', 'ayrıştırıcıların sayısındaki artış'], 'label': ['A', 'B', 'C', 'D']}",D,ayrıştırıcıların sayısındaki artış
Mercury_7093048,"Çiftlik akışından okyanusa giren gübreler bir artışa neden olabilir
Şıklar:
A. yağış.
B. hayvan popülasyonları.
C. alglerin çoğalması.
D. okyanus suyunun buharlaşması.","{'text': ['yağış.', 'hayvan popülasyonları.', 'alglerin çoğalması.', 'okyanus suyunun buharlaşması.'], 'label': ['A', 'B', 'C', 'D']}",C,alglerin çoğalması.
NCEOGA_2013_5_38,"Bir çayır ekosisteminde kartal popülasyonu aniden azalırsa bunun ekosistemin geri kalanı üzerindeki etkisi ne olur?
Şıklar:
A. Ekosistem yılanlarla dolup taşacak.
B. Ekosistemdeki yılan popülasyonunda azalma yaşanacak.
C. Ekosistemdeki toprağın beslenmesi azalacaktır.
D. Ekosistemde daha fazla bitki türü büyümeye başlayacak.","{'text': ['Ekosistem yılanlarla dolup taşacak.', 'Ekosistemdeki yılan popülasyonunda azalma yaşanacak.', 'Ekosistemdeki toprağın beslenmesi azalacaktır.', 'Ekosistemde daha fazla bitki türü büyümeye başlayacak.'], 'label': ['A', 'B', 'C', 'D']}",A,Ekosistem yılanlarla dolup taşacak.
Mercury_SC_414041,"Öğrenciler bir kavanoz suya tuzu, ikinci bir kavanoz suya da biberi sallarlar. Hangi ifade iki kavanozu en iyi şekilde karşılaştırır?
Şıklar:
A. Sadece tuz ve su karışımdır.
B. Sadece biber ve su bir çözümdür.
C. Her iki kavanoz da çözeltiler içerir.
D. Her iki kavanoz da karışımlar içerir.","{'text': ['Sadece tuz ve su karışımdır.', 'Sadece biber ve su bir çözümdür.', 'Her iki kavanoz da çözeltiler içerir.', 'Her iki kavanoz da karışımlar içerir.'], 'label': ['A', 'B', 'C', 'D']}",D,Her iki kavanoz da karışımlar içerir.
Mercury_7166600,"Organizmaların büyümesi ve faaliyetleri kayaların kimyasal olarak ayrışmasını hızlandırabilir. Kayaların kimyasal ayrışmasının çoğuna doğal olarak hangi organizmalar neden olur?
Şıklar:
A. Küçük memeliler
B. bitki fideleri
C. yosunlar
D. haşarat","{'text': ['Küçük memeliler', 'bitki fideleri', 'yosunlar', 'haşarat'], 'label': ['A', 'B', 'C', 'D']}",C,yosunlar
Mercury_177660,"Jeologlar kayaların bağıl yaşını belirlemek için sıklıkla kütle spektrometrelerini kullanırlar. Bir spektrometre, kaya örneklerindeki izotop oranlarını ayırt edebilir ve hangi iki izotopu içeren radyoaktif bozunmayı hesaplayabilir?
Şıklar:
A. Uranyum - Kurşun
B. Rubidyum - Stronsiyum
C. Potasyum - Argon
D. Uranyum - Stronsiyum","{'text': ['Uranyum - Kurşun', 'Rubidyum - Stronsiyum', 'Potasyum - Argon', 'Uranyum - Stronsiyum'], 'label': ['A', 'B', 'C', 'D']}",A,Uranyum - Kurşun
Mercury_7202160,"Yeni kanıtlar, plakalar üzerindeki ""bükülme"" baskılarına tepki olarak ""sıcak noktaların"" oluşabileceğini öne sürüyor. Bu gerilimlerin en sonunda sıcak nokta bölgesindeki tektonik plakanın parçalanmasıyla sonuçlanabileceği teorik olarak öne sürülüyor. Tektonik bir plakanın bölünmesinden en çok hangi coğrafi özellikler etkilenir?
Şıklar:
A. Himalayalar
B. Hawaii Adaları
C. San Andreas Fayı
D. Orta Atlantik Sırtı","{'text': ['Himalayalar', 'Hawaii Adaları', 'San Andreas Fayı', 'Orta Atlantik Sırtı'], 'label': ['A', 'B', 'C', 'D']}",B,Hawaii Adaları
Mercury_409301,"Ay, Dünya'nın kütlesinin yaklaşık 1/80'i ve çapının yaklaşık 1/4'ü olmasına rağmen, Ay ile Dünya arasındaki çekim kuvveti, Dünya'daki koşulları etkiler. Ay, Dünya ile hemen hemen aynı büyüklükte ve kütlede olsaydı büyük olasılıkla hangisi meydana gelirdi?
Şıklar:
A. Dünya'da daha küçük gelgitler olurdu.
B. Dünya'da daha büyük gelgitler olurdu.
C. Nesneler Dünya'da daha ağır olacaktır.
D. Nesneler Dünya'da daha az ağırlığa sahip olacak.","{'text': [""Dünya'da daha küçük gelgitler olurdu."", ""Dünya'da daha büyük gelgitler olurdu."", ""Nesneler Dünya'da daha ağır olacaktır."", ""Nesneler Dünya'da daha az ağırlığa sahip olacak.""], 'label': ['A', 'B', 'C', 'D']}",B,Dünya'da daha büyük gelgitler olurdu.
MCAS_8_2014_8,"Büyük bir şirketin araştırma ve geliştirme departmanının en önemli işlevi aşağıdakilerden hangisidir?
Şıklar:
A. ürünleri oluşturmak, test etmek ve geliştirmek
B. ürünlerin üretimini yönetmek
C. Müşterileri ürünleri satın almaya ikna etmek
D. Ürünleri perakende mağazalara etiketlemek, paketlemek ve göndermek","{'text': ['ürünleri oluşturmak, test etmek ve geliştirmek', 'ürünlerin üretimini yönetmek', 'Müşterileri ürünleri satın almaya ikna etmek', 'Ürünleri perakende mağazalara etiketlemek, paketlemek ve göndermek'], 'label': ['A', 'B', 'C', 'D']}",A,"ürünleri oluşturmak, test etmek ve geliştirmek"
Mercury_7211033,"Aşağıdakilerden hangisi fotosentez ürünüdür ve hücresel solunumun bir gereğidir?
Şıklar:
A. karbon dioksit
B. glikoz
C. su
D. Güneş ışığı","{'text': ['karbon dioksit', 'glikoz', 'su', 'Güneş ışığı'], 'label': ['A', 'B', 'C', 'D']}",B,glikoz
Mercury_7268223,"Aşağıdakilerden hangisi tüm hücrelerin görevidir?
Şıklar:
A. kandaki besinleri ve gazları absorbe etmek
B. yaşamı sürdürmek için yiyeceklerden enerji elde etmek
C. su ve karbondioksit kullanarak yiyecek üretmek
D. bir organizmaya şekil ve yapısal destek vermek","{'text': ['kandaki besinleri ve gazları absorbe etmek', 'yaşamı sürdürmek için yiyeceklerden enerji elde etmek', 'su ve karbondioksit kullanarak yiyecek üretmek', 'bir organizmaya şekil ve yapısal destek vermek'], 'label': ['A', 'B', 'C', 'D']}",B,yaşamı sürdürmek için yiyeceklerden enerji elde etmek
MCAS_2005_5_24,"Domates bitkileri sıcak havalarda yetişir. 24 Sıcaklık iki gün üst üste 32°F'nin altına düşerse domates bitkilerine büyük olasılıkla ne olacak?
Şıklar:
A. Ölecekler.
B. Göç edecekler.
C. Kış uykusuna yatacaklar.
D. Daha hızlı büyüyecekler.","{'text': ['Ölecekler.', 'Göç edecekler.', 'Kış uykusuna yatacaklar.', 'Daha hızlı büyüyecekler.'], 'label': ['A', 'B', 'C', 'D']}",A,Ölecekler.
MCAS_2006_9_17-v1,"İki öğrenci birer kutuyu binanın üçüncü katına çıkarıyor. Her öğrencinin ve taşıdığı kutunun toplam kütlesi aynıdır. Roberta bu yolculuğu 45 saniyede, Mary ise 30 saniyede tamamlıyor. Aşağıdaki ifadelerden hangisi bu görevi en iyi şekilde tanımlamaktadır?
Şıklar:
A. Roberta, Mary'den daha fazla toplam iş yapıyor.
B. Mary, Roberta'dan daha fazla toplam iş yapıyor.
C. Roberta'nın Mary'den daha büyük bir güç çıkışı var.
D. Mary'nin Roberta'dan daha büyük bir güç çıkışı var.","{'text': [""Roberta, Mary'den daha fazla toplam iş yapıyor."", ""Mary, Roberta'dan daha fazla toplam iş yapıyor."", ""Roberta'nın Mary'den daha büyük bir güç çıkışı var."", ""Mary'nin Roberta'dan daha büyük bir güç çıkışı var.""], 'label': ['A', 'B', 'C', 'D']}",D,Mary'nin Roberta'dan daha büyük bir güç çıkışı var.
Mercury_7106400,"Kabartma tozu ve sirkeyi karıştırmak, çözeltinin sıcaklığının düşmesine ve karbondioksit salınmasına neden olur. Bu araştırmayla ilgili hangi sonuç geçerli değildir?
Şıklar:
A. Kimyasalların karıştırılması ısıyı absorbe etmelerine neden oldu.
B. Kimyasal bir reaksiyon meydana geldi.
C. Yeni unsurlar oluştu.
D. Prosedür bir gazın oluşmasına neden oldu.","{'text': ['Kimyasalların karıştırılması ısıyı absorbe etmelerine neden oldu.', 'Kimyasal bir reaksiyon meydana geldi.', 'Yeni unsurlar oluştu.', 'Prosedür bir gazın oluşmasına neden oldu.'], 'label': ['A', 'B', 'C', 'D']}",C,Yeni unsurlar oluştu.
AIMS_2009_8_9,"Pek çok bilim insanı fosil yakıtların yakılmasının atmosferdeki karbondioksit miktarını artırdığını düşünüyor. Karbondioksit artışının gezegen üzerinde büyük olasılıkla nasıl bir etkisi olur?
Şıklar:
A. daha serin bir iklim
B. daha sıcak bir iklim
C. daha düşük bağıl nem
D. atmosferde daha fazla ozon","{'text': ['daha serin bir iklim', 'daha sıcak bir iklim', 'daha düşük bağıl nem', 'atmosferde daha fazla ozon'], 'label': ['A', 'B', 'C', 'D']}",B,daha sıcak bir iklim
MCAS_2001_5_3,"Aşağıdakilerden hangisi kayaların aşınmasından EN AZ sorumludur?
Şıklar:
A. donmak
B. bitki büyümesi
C. yağmur
D. yıldırım","{'text': ['donmak', 'bitki büyümesi', 'yağmur', 'yıldırım'], 'label': ['A', 'B', 'C', 'D']}",D,yıldırım
Mercury_7116323,"Bir türün üyeleri arasındaki çeşitlilik önemlidir çünkü çeşitlilik
Şıklar:
A. yüksek düzeyde rekabet sağlar.
B. Mevcut ekosistem kaynaklarını arttırır.
C. Bir türün üreme yöntemlerinin çeşitliliğini sağlar.
D. Değişen koşullar altında hayatta kalma şansını artırır.","{'text': ['yüksek düzeyde rekabet sağlar.', 'Mevcut ekosistem kaynaklarını arttırır.', 'Bir türün üreme yöntemlerinin çeşitliliğini sağlar.', 'Değişen koşullar altında hayatta kalma şansını artırır.'], 'label': ['A', 'B', 'C', 'D']}",D,Değişen koşullar altında hayatta kalma şansını artırır.
MCAS_2007_8_5180,"Aşağıdaki alanlardan hangisinin gnays ve şist gibi metamorfik kayaçları oluşturma olasılığı en yüksektir?
Şıklar:
A. deniz tabanı
B. rüzgarlı bir çöl
C. yerin derinliklerinde bir site
D. bir buzulla kaplı bir alan","{'text': ['deniz tabanı', 'rüzgarlı bir çöl', 'yerin derinliklerinde bir site', 'bir buzulla kaplı bir alan'], 'label': ['A', 'B', 'C', 'D']}",C,yerin derinliklerinde bir site
Mercury_7094290,"Bir zamanlar canlı organizmaların cansız maddelerden gelebileceği düşünülüyordu. Örneğin insanlar sineklerin çürüyen etlerden gelişeceğine inanıyordu. Bu fikir daha sonra öncelikle şu nedenlerden dolayı çürütüldü:
Şıklar:
A. atomun keşfi.
B. daha iyi cerrahi teknikler.
C. denemelere devam edildi.
D. mikroskobun icadı.","{'text': ['atomun keşfi.', 'daha iyi cerrahi teknikler.', 'denemelere devam edildi.', 'mikroskobun icadı.'], 'label': ['A', 'B', 'C', 'D']}",C,denemelere devam edildi.
MCAS_2008_5_5634,"Aşağıdakilerden hangisi New England'daki birçok kuş türünün neden kış aylarında güneye uçtuğunu en iyi şekilde açıklıyor?
Şıklar:
A. kış uykusuna yatacak bir yer bulmak için
B. güçlü güneş ışığından uzaklaşmak
C. daha fazla yiyeceğin olduğu bir ortam bulmak
D. kalabalık ortamlardan uzaklaşmak","{'text': ['kış uykusuna yatacak bir yer bulmak için', 'güçlü güneş ışığından uzaklaşmak', 'daha fazla yiyeceğin olduğu bir ortam bulmak', 'kalabalık ortamlardan uzaklaşmak'], 'label': ['A', 'B', 'C', 'D']}",C,daha fazla yiyeceğin olduğu bir ortam bulmak
Mercury_SC_405635,"Bir öğrenci tuz ve su karışımının kaynama noktasını ölçüyor. 105°C'lik bir sıcaklık ölçümü alıyor. Sonuçların geçerli olmasını sağlamanın en iyi yolu hangisidir?
Şıklar:
A. soruşturmayı tekrarla
B. suyun hacmini değiştirmek
C. karışıma daha fazla tuz ekleyin
D. araştırmayı tuzsuz yapın","{'text': ['soruşturmayı tekrarla', 'suyun hacmini değiştirmek', 'karışıma daha fazla tuz ekleyin', 'araştırmayı tuzsuz yapın'], 'label': ['A', 'B', 'C', 'D']}",A,soruşturmayı tekrarla
Mercury_LBS10399,"Mikroskop, bir nesneyi 50x büyütme ile büyütür. Görüntü 0,5 cm uzunluğunda görünüyorsa nesnenin uzunluğu ne kadardır?
Şıklar:
A. 100 cm
B. 25 cm
C. 2,5 cm
D. 0,01 cm","{'text': ['100 cm', '25 cm', '2,5 cm', '0,01 cm'], 'label': ['A', 'B', 'C', 'D']}",D,"0,01 cm"
Mercury_SC_408368,"James bir tavaya biraz su koydu. Tavayı ocağa koydu ve ocağın altını kıstı. Suya ne olacak?
Şıklar:
A. Su eriyecek.
B. Su buharlaşacaktır.
C. Su katı hale gelecektir.
D. Su küçük damlacıklar halinde yoğunlaşacaktır.","{'text': ['Su eriyecek.', 'Su buharlaşacaktır.', 'Su katı hale gelecektir.', 'Su küçük damlacıklar halinde yoğunlaşacaktır.'], 'label': ['A', 'B', 'C', 'D']}",B,Su buharlaşacaktır.
Mercury_7043995,"Doğal seçilimle ilgili olarak ""En uygun olanın hayatta kalması"" ifadesini en doğru şekilde tanımlayan faktör hangisidir?
Şıklar:
A. mutasyon oranı
B. yavruların üreme yeteneği
C. organizmanın elde ettiği besin miktarı
D. çevresel aşırılıklara dayanma yeteneği","{'text': ['mutasyon oranı', 'yavruların üreme yeteneği', 'organizmanın elde ettiği besin miktarı', 'çevresel aşırılıklara dayanma yeteneği'], 'label': ['A', 'B', 'C', 'D']}",B,yavruların üreme yeteneği
MCAS_2006_9_30-v1,"Bir katı ısıtıldığında aşağıdaki değişikliklerden hangisi meydana gelir?
Şıklar:
A. Katının kinetik enerjisi azalır.
B. Katının ortalama yoğunluğu artar.
C. Katının özgül ısı kapasitesi azalır.
D. Katıdaki ortalama moleküler hız artar.","{'text': ['Katının kinetik enerjisi azalır.', 'Katının ortalama yoğunluğu artar.', 'Katının özgül ısı kapasitesi azalır.', 'Katıdaki ortalama moleküler hız artar.'], 'label': ['A', 'B', 'C', 'D']}",D,Katıdaki ortalama moleküler hız artar.
Mercury_402364,"Kobaylarda siyah kürk beyaz kürke baskındır. İki siyah gine domuzu (Bb) çaprazlanırsa yavrularının kürkü ne renk olur?
Şıklar:
A. %100 siyah
B. %100 beyaz
C. %50 siyah, %50 beyaz
D. %75 siyah, %25 beyaz","{'text': ['%100 siyah', '%100 beyaz', '%50 siyah, %50 beyaz', '%75 siyah, %25 beyaz'], 'label': ['A', 'B', 'C', 'D']}",D,"%75 siyah, %25 beyaz"
MCAS_2005_8_6,"New England'ın dağlık bölgelerinde fosilleşmiş mercan resifleri, balıklar ve diğer sıcak su deniz canlıları bulunmuştur. Aşağıdakilerden hangisi bunun nasıl meydana geldiğini en iyi şekilde açıklar?
Şıklar:
A. Bu bölgenin iklimi ve jeolojisi zamanla değişti.
B. Bu canlılar bir zamanlar soğuk iklimlere daha iyi adapte olmuşlardı.
C. Fosilleşme süreci orijinal materyali büyük ölçüde değiştirdi.
D. Çöpçüler bu canlıların kalıntılarını daha yüksek bölgelere taşıdılar.","{'text': ['Bu bölgenin iklimi ve jeolojisi zamanla değişti.', 'Bu canlılar bir zamanlar soğuk iklimlere daha iyi adapte olmuşlardı.', 'Fosilleşme süreci orijinal materyali büyük ölçüde değiştirdi.', 'Çöpçüler bu canlıların kalıntılarını daha yüksek bölgelere taşıdılar.'], 'label': ['A', 'B', 'C', 'D']}",A,Bu bölgenin iklimi ve jeolojisi zamanla değişti.
TIMSS_1995_8_O11,"Hangisi kimyasal değişimdir?
Şıklar:
A. Eleman 1 ince bir tabaka halinde dövülmüştür.
B. Element 2 ısıtılır ve sıvıya dönüşür.
C. Element 3 havada durduğunda yeşilimsi bir renk alır.
D. Element 4, ince, kaygan bir toz halinde öğütülür.","{'text': ['Eleman 1 ince bir tabaka halinde dövülmüştür.', 'Element 2 ısıtılır ve sıvıya dönüşür.', 'Element 3 havada durduğunda yeşilimsi bir renk alır.', 'Element 4, ince, kaygan bir toz halinde öğütülür.'], 'label': ['A', 'B', 'C', 'D']}",C,Element 3 havada durduğunda yeşilimsi bir renk alır.
Mercury_7042700,"Hayvan diseksiyonu sırasında hangi aparatlara ihtiyaç duyulmaz?
Şıklar:
A. eldivenler
B. gözlük
C. laboratuvar önlüğü
D. güvenlik duşu","{'text': ['eldivenler', 'gözlük', 'laboratuvar önlüğü', 'güvenlik duşu'], 'label': ['A', 'B', 'C', 'D']}",D,güvenlik duşu
